RegionID,SizeRank,RegionName,RegionType,StateName,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31
394660,170,"Hagerstown, MD",msa,MD,180336.0,178859.0,178672.0,174755.0,179298.0,182475.0,183527.0,181207.0,179227.0,180399.0,184184.0,185520.0,187157.0,186132.0,185071.0,186131.0,190108.0,191445.0,195357.0,196678.0,202030.0,200181.0,202324.0,204796.0,208227.0,211368.0,214553.0,219109.0,218360.0,218174.0,215469.0,219547.0,220979.0,221190.0,222279.0,224801.0,231087.0,232894.0,237012.0,239933.0,244196.0,244659.0,246907.0,252161.0,256602.0,260209.0,257525.0,258840.0,254922.0,255225.0,251093.0,254211.0,255252.0,255792.0,256219.0,256095.0,263107.0,266422.0,271404.0,270097.0,272254.0,268759.0,269784.0,272962.0,277503.0,277605.0,283105.0,285391.0,291454.0,288234.0,288321.0,286003.0,288790.0,290195.0,292945.0,288775.0,291613.0
394543,171,"Duluth, MN",msa,MN,149588.0,151268.0,148678.0,149713.0,149001.0,150203.0,148536.0,152559.0,154544.0,158194.0,155440.0,155638.0,153276.0,150970.0,151052.0,153221.0,152471.0,148783.0,147959.0,153451.0,165176.0,169875.0,171528.0,167936.0,167882.0,171925.0,175286.0,179676.0,179222.0,180797.0,175572.0,174968.0,175399.0,180929.0,185188.0,182617.0,189652.0,190748.0,199294.0,197056.0,199069.0,191592.0,191247.0,197275.0,202741.0,210872.0,206855.0,211930.0,205124.0,210373.0,208345.0,207985.0,199242.0,194134.0,203155.0,207505.0,213200.0,211732.0,221025.0,224072.0,226230.0,221793.0,226717.0,222282.0,224718.0,223521.0,221963.0,215546.0,214834.0,221088.0,237335.0,239385.0,245551.0,241131.0,240311.0,237439.0,233367.0
394937,172,"Olympia, WA",msa,WA,296142.0,292924.0,296822.0,297159.0,302434.0,306898.0,308682.0,314040.0,313403.0,318635.0,318218.0,320435.0,321580.0,326315.0,329227.0,332418.0,329424.0,335859.0,337704.0,344405.0,345475.0,348138.0,351527.0,357795.0,363953.0,373007.0,377549.0,383470.0,386001.0,393858.0,403977.0,413616.0,420346.0,423467.0,431857.0,436947.0,444205.0,448540.0,455677.0,457451.0,461411.0,463414.0,470758.0,480130.0,492161.0,505178.0,507533.0,503797.0,491369.0,486013.0,487664.0,484711.0,484588.0,477567.0,478986.0,476650.0,479284.0,484568.0,490831.0,492036.0,500761.0,500244.0,501639.0,504869.0,508139.0,513420.0,504232.0,502941.0,502920.0,500745.0,499701.0,500509.0,503836.0,503226.0,501047.0,505844.0,509073.0
394803,173,"Longview, TX",msa,TX,161066.0,155686.0,153888.0,156322.0,163820.0,166776.0,169288.0,164712.0,168277.0,169480.0,176455.0,174004.0,176677.0,168457.0,167081.0,164182.0,170137.0,169144.0,168401.0,168523.0,168450.0,172342.0,175857.0,179659.0,180146.0,181539.0,186735.0,192594.0,190822.0,190723.0,188883.0,198868.0,203306.0,205825.0,203480.0,205836.0,212104.0,213517.0,215625.0,216073.0,218899.0,215290.0,216049.0,228203.0,238151.0,240922.0,236876.0,235637.0,236153.0,232478.0,232497.0,232297.0,237392.0,232838.0,233987.0,228005.0,234568.0,231256.0,239147.0,245323.0,240060.0,240817.0,236823.0,243637.0,235185.0,233600.0,231898.0,236304.0,240355.0,245350.0,246574.0,244849.0,249424.0,252231.0,258182.0,255638.0,254450.0
395229,174,"Wilmington, NC",msa,NC,238253.0,237989.0,240516.0,241977.0,236887.0,240589.0,241165.0,243142.0,239808.0,241958.0,245933.0,246843.0,248355.0,255042.0,256360.0,263085.0,257591.0,258932.0,258745.0,265034.0,265888.0,261340.0,260649.0,274172.0,288304.0,297486.0,301323.0,302279.0,302558.0,298102.0,296397.0,298720.0,298602.0,303486.0,308394.0,315686.0,320470.0,321832.0,325213.0,331837.0,335701.0,343212.0,345501.0,351846.0,360075.0,367713.0,375913.0,381978.0,383276.0,377306.0,372755.0,368605.0,366919.0,363737.0,374658.0,382739.0,387200.0,391914.0,399034.0,406741.0,407939.0,408389.0,408134.0,407199.0,416969.0,427824.0,432294.0,427010.0,425053.0,428586.0,435323.0,430890.0,427238.0,420899.0,430983.0,437040.0,447246.0
395061,175,"San Luis Obispo, CA",msa,CA,600378.0,608330.0,597929.0,597075.0,598276.0,600820.0,594446.0,588370.0,598029.0,599795.0,609689.0,604393.0,608409.0,609177.0,609276.0,605191.0,598868.0,609845.0,618908.0,620536.0,601671.0,590265.0,593857.0,609277.0,630630.0,637352.0,656613.0,,681882.0,682736.0,674241.0,675013.0,694621.0,714275.0,736373.0,730007.0,740070.0,724728.0,734686.0,736776.0,753534.0,774324.0,787169.0,801637.0,806089.0,824257.0,841673.0,838808.0,825047.0,807048.0,794925.0,806807.0,812055.0,805153.0,792557.0,796255.0,816864.0,822261.0,819005.0,812973.0,814988.0,818281.0,844238.0,855612.0,874680.0,851341.0,858357.0,840200.0,853296.0,821170.0,829730.0,853052.0,883941.0,875425.0,855906.0,849500.0,861613.0
753875,176,"Crestview, FL",msa,FL,252363.0,251236.0,254355.0,265704.0,261750.0,262283.0,251442.0,256337.0,250785.0,252404.0,252438.0,260629.0,265687.0,270371.0,266110.0,270888.0,275159.0,276662.0,273503.0,270688.0,273757.0,274788.0,283291.0,301005.0,321362.0,343843.0,347442.0,,342845.0,349951.0,349933.0,358711.0,365871.0,375903.0,363264.0,351653.0,341223.0,349257.0,358033.0,365565.0,370853.0,369959.0,378656.0,386213.0,401783.0,403647.0,403464.0,382432.0,374436.0,367862.0,374856.0,370183.0,365479.0,359941.0,368693.0,376523.0,386760.0,386827.0,386751.0,385309.0,394538.0,402783.0,411178.0,406323.0,400892.0,397236.0,405505.0,409955.0,412797.0,415520.0,432752.0,430279.0,421146.0,400578.0,398928.0,406457.0,411525.0
394851,177,"Merced, CA",msa,CA,249717.0,250998.0,257561.0,254747.0,250100.0,248441.0,253827.0,256480.0,260296.0,262636.0,272117.0,268748.0,270322.0,268036.0,274819.0,273169.0,272589.0,273109.0,274964.0,280541.0,281053.0,279216.0,278466.0,280683.0,294718.0,302126.0,307715.0,310343.0,310788.0,314536.0,313028.0,321191.0,325353.0,334720.0,343241.0,351695.0,356616.0,360324.0,364118.0,368304.0,370472.0,378146.0,385448.0,398031.0,403951.0,408508.0,402856.0,401756.0,391420.0,387984.0,381022.0,377157.0,376435.0,377480.0,383360.0,389265.0,388264.0,387951.0,385117.0,391015.0,393495.0,391561.0,392214.0,393195.0,395062.0,390549.0,390404.0,392043.0,394925.0,400336.0,401862.0,400277.0,398225.0,396210.0,399550.0,399812.0,406174.0
395197,178,"Waco, TX",msa,TX,178785.0,177937.0,181360.0,178929.0,174645.0,179454.0,179666.0,181003.0,176950.0,179205.0,186618.0,182196.0,187483.0,185850.0,194907.0,192951.0,190354.0,189470.0,190285.0,194355.0,189810.0,193631.0,198599.0,206545.0,208292.0,208438.0,214672.0,216681.0,220034.0,220179.0,224697.0,227564.0,230600.0,233030.0,237247.0,242873.0,245583.0,246944.0,240256.0,240148.0,243607.0,252597.0,257755.0,254333.0,252121.0,260898.0,265928.0,270959.0,265522.0,265396.0,270172.0,265106.0,260951.0,255104.0,260297.0,259862.0,255617.0,252773.0,259875.0,265096.0,261130.0,255503.0,257247.0,261012.0,262581.0,259610.0,260624.0,270535.0,272039.0,273389.0,268807.0,268628.0,272301.0,269620.0,272484.0,269081.0,276693.0
394447,179,"Cedar Rapids, IA",msa,IA,148696.0,155292.0,151217.0,149923.0,145449.0,150256.0,150126.0,149266.0,150875.0,153212.0,157195.0,154560.0,156781.0,157876.0,163019.0,162538.0,160729.0,156215.0,156221.0,155931.0,156858.0,158748.0,159546.0,161217.0,163573.0,169132.0,172694.0,174560.0,173070.0,170368.0,171159.0,168173.0,171168.0,171669.0,177470.0,179821.0,179694.0,178574.0,177513.0,174800.0,174093.0,174055.0,178047.0,179413.0,180147.0,184148.0,186095.0,190946.0,192555.0,194946.0,191273.0,188078.0,189547.0,189149.0,187103.0,185806.0,187646.0,189359.0,191767.0,192442.0,195703.0,199729.0,200816.0,200597.0,197529.0,202326.0,211264.0,209000.0,206443.0,199568.0,202651.0,207545.0,208906.0,210621.0,208072.0,206893.0,210408.0
394348,180,"Atlantic City, NJ",msa,NJ,187844.0,188301.0,184321.0,181300.0,183892.0,185279.0,187573.0,191934.0,194372.0,193269.0,193539.0,194526.0,195927.0,195537.0,194462.0,197264.0,199352.0,197525.0,201214.0,201935.0,209927.0,210295.0,215694.0,224464.0,233238.0,237706.0,238249.0,244972.0,251489.0,255148.0,260495.0,261385.0,267319.0,269196.0,272765.0,271948.0,266833.0,263950.0,265876.0,274092.0,278034.0,282266.0,286490.0,295522.0,295624.0,296896.0,297857.0,301758.0,297345.0,292428.0,290023.0,290980.0,294861.0,285534.0,284265.0,283622.0,302739.0,305663.0,305657.0,303099.0,320792.0,328092.0,340267.0,333144.0,342021.0,334354.0,342069.0,343938.0,350894.0,355534.0,351965.0,348342.0,344538.0,347967.0,360456.0,365906.0,370838.0
394412,181,"Bremerton, WA",msa,WA,328843.0,333963.0,332393.0,329505.0,326653.0,329256.0,336252.0,337080.0,334747.0,344218.0,352126.0,358076.0,358107.0,362818.0,368981.0,369163.0,370810.0,377858.0,381080.0,385554.0,385009.0,385346.0,390314.0,398804.0,402095.0,407507.0,405409.0,418557.0,420199.0,425163.0,424016.0,435312.0,451224.0,464251.0,474296.0,482640.0,484265.0,489197.0,489565.0,493222.0,494005.0,497190.0,500808.0,508144.0,522987.0,534729.0,553892.0,545433.0,537636.0,512745.0,503868.0,497758.0,492357.0,491735.0,483577.0,491312.0,496791.0,507520.0,507384.0,508316.0,509396.0,515427.0,518841.0,513350.0,509650.0,510825.0,502661.0,507647.0,518517.0,544511.0,553959.0,548152.0,547049.0,540765.0,542085.0,541747.0,549141.0
395103,182,"Sioux Falls, SD",msa,SD,206773.0,204137.0,202867.0,206784.0,203005.0,198051.0,198897.0,203313.0,209122.0,206884.0,210686.0,212765.0,214901.0,209255.0,208114.0,212098.0,219169.0,220427.0,214932.0,213857.0,213241.0,216627.0,217892.0,221644.0,222628.0,227527.0,230663.0,233587.0,234906.0,231988.0,235423.0,236753.0,246408.0,248985.0,256474.0,259986.0,264096.0,266620.0,265930.0,265754.0,264920.0,269076.0,271226.0,270136.0,271596.0,283095.0,295176.0,302574.0,299152.0,299645.0,301018.0,299755.0,297349.0,291810.0,286698.0,280718.0,284096.0,293510.0,302847.0,303563.0,303744.0,301579.0,299446.0,299419.0,299408.0,304022.0,305174.0,307080.0,306820.0,306430.0,307294.0,310390.0,309718.0,306824.0,308697.0,310641.0,313908.0
395065,183,"Santa Cruz, CA",msa,CA,849493.0,847652.0,847482.0,828288.0,822349.0,831677.0,856738.0,876242.0,880908.0,865776.0,843210.0,826163.0,825478.0,798549.0,802027.0,803413.0,852092.0,862383.0,859603.0,852284.0,860254.0,859058.0,857378.0,865766.0,889515.0,915088.0,927905.0,952068.0,961572.0,987450.0,978877.0,981972.0,1019934.0,1070159.0,1082946.0,1074740.0,1078955.0,1101465.0,1051043.0,1034201.0,1034810.0,1086689.0,1148468.0,1245008.0,1290565.0,1272938.0,1213665.0,1189370.0,1195624.0,1181354.0,1207610.0,1206373.0,1170034.0,1100058.0,1104476.0,1116208.0,1147887.0,1153202.0,1172580.0,1198084.0,1167685.0,1127271.0,1078790.0,1086744.0,1105424.0,1080625.0,1079398.0,1110692.0,1157746.0,1163842.0,1195399.0,1228041.0,1234151.0,1195313.0,1198522.0,1218636.0,1237931.0
394572,184,"Erie, PA",msa,PA,119397.0,118063.0,116882.0,116090.0,114743.0,109167.0,111279.0,114643.0,120264.0,119780.0,122510.0,122203.0,123996.0,122256.0,123099.0,122918.0,121765.0,121290.0,122598.0,125270.0,127739.0,130684.0,128149.0,128921.0,126418.0,129735.0,134092.0,136185.0,138543.0,134503.0,133880.0,129047.0,130954.0,134165.0,137806.0,138457.0,140798.0,142084.0,143085.0,144565.0,144924.0,143804.0,141355.0,145932.0,145715.0,151842.0,151349.0,161430.0,154718.0,155503.0,154292.0,154771.0,160065.0,157221.0,161444.0,154759.0,155435.0,149497.0,157430.0,157618.0,165833.0,159144.0,159497.0,161105.0,161853.0,165674.0,163402.0,166836.0,166328.0,170812.0,177355.0,178482.0,175809.0,175181.0,178526.0,189523.0,188019.0
394924,185,"Norwich, CT",msa,CT,220698.0,225300.0,229908.0,231695.0,229354.0,233841.0,237486.0,241871.0,237315.0,236126.0,236001.0,230815.0,230242.0,228658.0,234376.0,235903.0,236764.0,235489.0,238076.0,238978.0,243594.0,240915.0,244486.0,245521.0,252379.0,262196.0,268978.0,,273167.0,277838.0,282445.0,282573.0,288908.0,286480.0,292238.0,287080.0,292805.0,299259.0,299736.0,299359.0,299674.0,306239.0,311131.0,310888.0,312412.0,312371.0,316196.0,317118.0,318784.0,316390.0,322498.0,320249.0,319156.0,310721.0,318688.0,325188.0,330599.0,328644.0,329679.0,335202.0,341537.0,341192.0,342163.0,337679.0,333205.0,327474.0,327052.0,335068.0,342638.0,352120.0,358147.0,364939.0,373166.0,374166.0,373271.0,363440.0,370155.0
394323,186,"Amarillo, TX",msa,TX,155251.0,159566.0,158798.0,157581.0,154101.0,158082.0,160187.0,161836.0,159347.0,160508.0,161576.0,164131.0,161172.0,161032.0,162179.0,167336.0,168732.0,169197.0,167582.0,166119.0,168470.0,170436.0,178344.0,179471.0,183792.0,182272.0,188592.0,193913.0,195046.0,192458.0,190238.0,195605.0,199169.0,200025.0,200915.0,201444.0,201228.0,200647.0,199634.0,202245.0,199300.0,200116.0,202141.0,205632.0,216380.0,217898.0,222594.0,218788.0,221415.0,218618.0,216965.0,215105.0,219709.0,220959.0,220842.0,220440.0,220775.0,221382.0,217901.0,217900.0,217411.0,220459.0,222884.0,222880.0,228084.0,225863.0,229751.0,227183.0,225495.0,225232.0,231840.0,233448.0,238458.0,231057.0,232598.0,227918.0,226926.0
394772,187,"Laredo, TX",msa,TX,177073.0,179386.0,177867.0,180179.0,171841.0,170086.0,167896.0,176110.0,182622.0,190112.0,188758.0,191312.0,189815.0,189351.0,186348.0,185162.0,186827.0,183970.0,184578.0,182539.0,188458.0,188797.0,196919.0,198006.0,197826.0,195580.0,193756.0,199658.0,198568.0,197531.0,190203.0,190328.0,191718.0,196190.0,195561.0,197206.0,201103.0,202641.0,210026.0,210852.0,220456.0,218702.0,227103.0,220652.0,225095.0,214656.0,222515.0,219848.0,225323.0,221479.0,212856.0,214109.0,217904.0,222390.0,223688.0,223044.0,227107.0,226754.0,229350.0,229243.0,230802.0,230264.0,228116.0,224856.0,221316.0,225014.0,228566.0,234584.0,235920.0,238200.0,236194.0,232341.0,232640.0,226489.0,229564.0,228724.0,238117.0
395171,188,"Tuscaloosa, AL",msa,AL,162143.0,165244.0,171020.0,170388.0,164979.0,165251.0,165143.0,166124.0,167520.0,172328.0,173891.0,175211.0,175759.0,183910.0,182354.0,182943.0,177610.0,179703.0,176882.0,178973.0,182772.0,189207.0,188895.0,192393.0,197707.0,205286.0,203773.0,200244.0,195032.0,196433.0,203447.0,207556.0,216814.0,212813.0,218177.0,216545.0,218194.0,213210.0,217873.0,219643.0,221943.0,217342.0,218066.0,217716.0,222019.0,224412.0,233702.0,236482.0,236467.0,222298.0,215789.0,216290.0,223379.0,223691.0,222469.0,227271.0,230263.0,234372.0,231531.0,236571.0,236039.0,240916.0,233660.0,235450.0,233051.0,239038.0,245494.0,248867.0,248793.0,245252.0,243865.0,249632.0,249637.0,253664.0,256235.0,252830.0,250420.0
394483,189,"College Station, TX",msa,TX,219910.0,220719.0,229844.0,225169.0,221585.0,216016.0,214618.0,219047.0,219318.0,221172.0,221794.0,223109.0,227017.0,224497.0,225800.0,224622.0,233486.0,234113.0,229881.0,223243.0,222514.0,226620.0,229194.0,231431.0,234481.0,233236.0,236069.0,237352.0,241975.0,240516.0,245275.0,247831.0,250905.0,250883.0,254929.0,261227.0,263873.0,263939.0,264621.0,269243.0,275047.0,278872.0,276514.0,283157.0,294433.0,304707.0,308048.0,305504.0,306723.0,303550.0,304412.0,306618.0,308511.0,303068.0,299891.0,300052.0,302642.0,315454.0,316282.0,319900.0,309750.0,312145.0,309678.0,306998.0,304268.0,308140.0,311082.0,318136.0,314378.0,317295.0,317325.0,321532.0,323740.0,332618.0,331807.0,333144.0,323752.0
394732,190,"Kalamazoo, MI",msa,MI,147051.0,147735.0,147868.0,150535.0,149649.0,148854.0,149421.0,153697.0,154508.0,155082.0,154074.0,160055.0,163620.0,165198.0,164531.0,166384.0,168406.0,165500.0,162489.0,162601.0,169339.0,169358.0,166652.0,163446.0,172129.0,177588.0,184667.0,189958.0,192949.0,191690.0,181789.0,181967.0,184528.0,188629.0,191901.0,193758.0,199543.0,202125.0,202761.0,202951.0,204764.0,204737.0,202648.0,201032.0,205904.0,214724.0,220689.0,222485.0,221948.0,216992.0,219455.0,213677.0,207969.0,205074.0,207403.0,221766.0,223754.0,226123.0,227066.0,231467.0,234382.0,232445.0,233722.0,232679.0,230324.0,225303.0,231709.0,233328.0,238529.0,233676.0,241081.0,242754.0,249220.0,249920.0,238938.0,240146.0,233540.0
394811,191,"Lynchburg, VA",msa,VA,173370.0,166671.0,168453.0,166186.0,169179.0,167456.0,167487.0,167664.0,170868.0,172342.0,176448.0,173082.0,175141.0,169445.0,176461.0,175476.0,177511.0,173943.0,171839.0,174296.0,182393.0,186847.0,185530.0,185339.0,188024.0,194632.0,196357.0,203996.0,203835.0,204817.0,197373.0,201955.0,200135.0,206259.0,206526.0,212728.0,218374.0,218885.0,221355.0,226180.0,229152.0,230347.0,228950.0,228318.0,229530.0,232813.0,240370.0,246706.0,245197.0,241891.0,236938.0,236556.0,239028.0,241115.0,237112.0,239313.0,237086.0,246237.0,245439.0,249446.0,253011.0,251785.0,250265.0,237334.0,232790.0,229949.0,240178.0,245380.0,256260.0,259185.0,266508.0,264756.0,257775.0,260478.0,265352.0,278238.0,278170.0
394455,192,"Charleston, WV",msa,WV,120237.0,115035.0,115307.0,117466.0,116177.0,116522.0,109880.0,110556.0,108635.0,114220.0,116955.0,118603.0,121944.0,123508.0,119920.0,113909.0,112829.0,117692.0,125049.0,123174.0,121952.0,117679.0,118136.0,122950.0,126941.0,130699.0,129403.0,131243.0,131875.0,131747.0,126045.0,125935.0,128464.0,133946.0,137260.0,138117.0,142538.0,142788.0,146863.0,148731.0,151650.0,151469.0,150724.0,150226.0,151649.0,150421.0,147819.0,147734.0,147694.0,150622.0,147193.0,142352.0,136985.0,137373.0,140739.0,146509.0,144994.0,144419.0,143324.0,152199.0,152644.0,156157.0,146694.0,150371.0,149966.0,159051.0,158183.0,159604.0,157171.0,159621.0,161976.0,164616.0,163417.0,159498.0,160579.0,168630.0,167093.0
395240,193,"Yakima, WA",msa,WA,219329.0,221223.0,217013.0,220350.0,212593.0,209220.0,207607.0,211237.0,214331.0,217144.0,229429.0,250106.0,255461.0,253570.0,247357.0,252982.0,249100.0,246250.0,227885.0,229863.0,236719.0,250590.0,261241.0,263604.0,272911.0,275275.0,274283.0,273076.0,272739.0,282417.0,288021.0,293880.0,292776.0,293754.0,300230.0,303562.0,312977.0,310550.0,313699.0,309514.0,312212.0,310789.0,310264.0,304823.0,312486.0,323154.0,329974.0,333556.0,334108.0,334328.0,326643.0,330799.0,329546.0,328389.0,327747.0,322889.0,327192.0,324267.0,333321.0,331868.0,337280.0,340287.0,345725.0,336141.0,331824.0,325457.0,329282.0,330307.0,339692.0,337911.0,343679.0,346072.0,356493.0,357113.0,355294.0,354385.0,356252.0
394585,194,"Fargo, ND",msa,ND,210606.0,206400.0,206090.0,206348.0,207855.0,208256.0,207773.0,211426.0,208883.0,208591.0,208115.0,211289.0,213447.0,212444.0,212195.0,211308.0,211414.0,210682.0,211367.0,208370.0,212088.0,213289.0,219667.0,221020.0,225794.0,229214.0,232519.0,,230572.0,229131.0,228505.0,226771.0,230726.0,238853.0,248833.0,249489.0,249844.0,252729.0,251628.0,247164.0,246756.0,262545.0,264774.0,264973.0,252949.0,257756.0,263420.0,270244.0,267774.0,266406.0,265562.0,260823.0,256745.0,253216.0,262219.0,264187.0,276353.0,282839.0,292004.0,283710.0,279189.0,273868.0,275039.0,276969.0,278180.0,280363.0,281059.0,284309.0,283601.0,286781.0,286958.0,294568.0,292928.0,293428.0,295906.0,298051.0,307132.0
394387,195,"Binghamton, NY",msa,NY,116529.0,114025.0,111818.0,115158.0,111952.0,112151.0,106250.0,107318.0,109299.0,108075.0,110167.0,109625.0,116498.0,118566.0,117607.0,114347.0,113540.0,120319.0,121577.0,123501.0,120049.0,123802.0,120418.0,121544.0,122539.0,130978.0,134745.0,137766.0,138781.0,140500.0,141747.0,137257.0,134755.0,135426.0,137777.0,144477.0,146477.0,151072.0,151469.0,153113.0,150805.0,146778.0,145485.0,150118.0,151824.0,156336.0,157016.0,162866.0,157532.0,155883.0,155817.0,156942.0,158364.0,156729.0,156960.0,156054.0,156560.0,158127.0,163857.0,163327.0,167265.0,166152.0,168971.0,170458.0,170710.0,176790.0,172013.0,172609.0,167391.0,169699.0,171586.0,174156.0,179464.0,179941.0,180567.0,179949.0,179854.0
394609,196,"Fort Smith, AR",msa,AR,117113.0,112836.0,115495.0,115082.0,119650.0,117602.0,119006.0,119455.0,119215.0,119511.0,121159.0,122573.0,125701.0,121240.0,121920.0,121302.0,125999.0,126882.0,126845.0,124969.0,127545.0,129321.0,132383.0,132063.0,134733.0,138892.0,144213.0,145568.0,150701.0,153112.0,158055.0,156503.0,154300.0,155937.0,156187.0,160236.0,155870.0,157234.0,158504.0,164014.0,166410.0,167357.0,166333.0,165739.0,163393.0,165454.0,167436.0,172473.0,171180.0,172992.0,168497.0,169158.0,166467.0,168520.0,168824.0,165418.0,166051.0,166130.0,170630.0,172465.0,177005.0,181028.0,186955.0,189883.0,181250.0,172665.0,174992.0,180645.0,186340.0,185737.0,189751.0,187052.0,185306.0,188154.0,189798.0,187229.0,183674.0
394334,197,"Appleton, WI",msa,WI,164379.0,165395.0,168964.0,172900.0,172040.0,170549.0,165610.0,166723.0,168228.0,172782.0,177063.0,179685.0,179292.0,176082.0,175209.0,178066.0,181408.0,179180.0,179686.0,179599.0,180513.0,177632.0,182636.0,188643.0,190859.0,187185.0,190041.0,192945.0,198728.0,195775.0,188334.0,188696.0,192786.0,206144.0,212255.0,224478.0,228079.0,232252.0,226583.0,229180.0,230267.0,238086.0,236302.0,237009.0,237613.0,241019.0,250103.0,248648.0,248898.0,247147.0,245979.0,244839.0,244731.0,257226.0,256334.0,257720.0,252416.0,258633.0,256280.0,259804.0,263128.0,269425.0,267153.0,266156.0,264636.0,269011.0,276608.0,280057.0,282933.0,283841.0,288822.0,288171.0,295859.0,299313.0,304808.0,297698.0,298123.0
845160,198,"Prescott Valley, AZ",msa,AZ,293897.0,295102.0,293836.0,292607.0,293282.0,298081.0,303500.0,301779.0,305320.0,306306.0,311245.0,309354.0,309668.0,313163.0,318231.0,318395.0,324357.0,326447.0,335681.0,334843.0,338392.0,330966.0,331296.0,330759.0,351758.0,364753.0,379133.0,376640.0,382093.0,388286.0,402421.0,399849.0,404240.0,405174.0,424638.0,433303.0,443084.0,444462.0,446751.0,448550.0,453900.0,455869.0,458425.0,464019.0,477393.0,494666.0,499674.0,497442.0,489150.0,471925.0,465077.0,462688.0,466436.0,462125.0,454321.0,477165.0,489999.0,499781.0,502046.0,508043.0,518152.0,508887.0,500887.0,501240.0,512348.0,519962.0,507508.0,489316.0,489029.0,493079.0,492955.0,482423.0,470909.0,474666.0,479827.0,499352.0,496360.0
394813,200,"Macon, GA",msa,GA,120328.0,124165.0,120826.0,119881.0,118531.0,114617.0,117033.0,110370.0,113719.0,116325.0,128284.0,131940.0,130796.0,127305.0,124034.0,121850.0,121071.0,125402.0,124847.0,131428.0,134115.0,135444.0,129433.0,132069.0,137447.0,141466.0,134327.0,134425.0,135907.0,139605.0,135422.0,129297.0,125867.0,133017.0,138391.0,143620.0,138204.0,138680.0,136650.0,141509.0,137268.0,134487.0,132027.0,132756.0,138458.0,139776.0,144571.0,137087.0,140831.0,139395.0,145859.0,141932.0,140793.0,139171.0,136978.0,134105.0,138647.0,140533.0,150733.0,151293.0,158784.0,150821.0,148897.0,150546.0,151666.0,165585.0,163060.0,168756.0,153209.0,154475.0,152045.0,148536.0,141956.0,150686.0,158072.0,163023.0,163870.0
395174,201,"Tyler, TX",msa,TX,200260.0,202633.0,193016.0,192576.0,193712.0,202084.0,206681.0,205402.0,202212.0,201973.0,196712.0,199904.0,205514.0,215007.0,211542.0,209559.0,208226.0,216395.0,217408.0,224120.0,221047.0,227233.0,223116.0,230874.0,232586.0,237828.0,237064.0,237889.0,239395.0,237320.0,231763.0,243736.0,250511.0,261675.0,254038.0,257513.0,258589.0,262520.0,268765.0,275841.0,271481.0,262873.0,258632.0,266271.0,272605.0,275452.0,281095.0,285205.0,298320.0,300252.0,310808.0,299807.0,292524.0,278142.0,271507.0,278643.0,289905.0,316080.0,325720.0,321905.0,305676.0,300748.0,298692.0,307452.0,300749.0,302229.0,290812.0,288738.0,297116.0,303382.0,312015.0,308609.0,307609.0,310996.0,310087.0,325681.0,326587.0
394361,202,"Barnstable Town, MA",msa,MA,406304.0,406856.0,413870.0,421226.0,410785.0,391714.0,391287.0,402238.0,410436.0,404007.0,409134.0,412646.0,420178.0,418062.0,414332.0,413808.0,411623.0,414262.0,415151.0,424093.0,430285.0,431414.0,430717.0,445521.0,470213.0,492477.0,500331.0,,525406.0,542133.0,537100.0,556143.0,565799.0,576835.0,567206.0,558751.0,558328.0,568202.0,579226.0,594358.0,597832.0,602160.0,592654.0,590341.0,620188.0,644361.0,667558.0,652486.0,644965.0,632349.0,632982.0,635034.0,632324.0,621358.0,626443.0,636653.0,651285.0,649797.0,666395.0,672252.0,678155.0,676692.0,693344.0,695783.0,691136.0,666273.0,679239.0,677974.0,703429.0,703673.0,733657.0,728708.0,715580.0,701546.0,709028.0,718481.0,725123.0
394519,203,"Daphne, AL",msa,AL,210258.0,211521.0,214699.0,218224.0,218889.0,216996.0,215687.0,210417.0,211079.0,217491.0,230378.0,237178.0,235841.0,232556.0,230415.0,232004.0,232386.0,234212.0,237538.0,240143.0,238833.0,230221.0,229540.0,231351.0,247684.0,252925.0,255312.0,254895.0,260405.0,262209.0,262459.0,268489.0,276177.0,279020.0,282981.0,290637.0,299015.0,298328.0,299165.0,299155.0,313495.0,315330.0,324566.0,323215.0,333499.0,337831.0,338829.0,339763.0,334131.0,337627.0,336075.0,336111.0,332014.0,330326.0,335941.0,342134.0,337508.0,340145.0,329301.0,338011.0,334010.0,334916.0,341537.0,336385.0,338023.0,330179.0,339446.0,343786.0,346800.0,353777.0,359264.0,362624.0,358731.0,360278.0,357466.0,349765.0,346189.0
